customer_id,account_id,customer_name,account_type,country,city,account_open_date,current_balance,kyc_status,customer_risk_category,mobile_number,email,normalized_customer_id,normalized_country,kyc_reference_id,document_status,risk_flag,source_of_funds,aml_score,kyc_compliance_risk_score,total_swift_transfers,total_swift_amount,average_swift_amount,high_risk_country_transfers,total_crm_interactions,crm_risk_signal_count,total_audit_events,serious_audit_event_count,final_customer_risk_score,final_customer_risk_level,ai_risk_score,ai_risk_level,ai_risk_reasons,ml_anomaly_prediction,ml_anomaly_status,ml_anomaly_score,rule_based_score,hybrid_risk_score,hybrid_risk_level,hybrid_risk_reasons
CUST_1114,ACC_5114,Jake Todd,Corporate,UAE,Pune,16/10/2024,1778307.55,Verified,HIGH,540-834-3487x3578,combsdonna@example.org,CUST_1114,United Arab Emirates,KYC_7114,Expired,High Cash Activity,Salary,0.3,62.5,2.0,817078.08,408539.04,1.0,1.0,1.0,0.0,0.0,80.5,HIGH,58.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0807,58.0,58.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure
CUST_1115,ACC_5115,Emily Miller,NRI,United Kingdom,Kolkata,2024-05-06,2700965.2,Incomplete,LOW,749.695.3717x4550,ehall@example.org,CUST_1115,United Kingdom,KYC_7115,Under Review,Politically Exposed Person,Investment,0.46,51.5,3.0,1432629.4300000002,477543.14333333337,2.0,1.0,1.0,0.0,0.0,79.5,HIGH,66.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0012,66.0,66.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure"
CUST_1116,ACC_5116,Amy Mayer,Salary,United States,Mumbai,04-20-2022,334775.1,Incomplete,HIGH,001-267-883-9895x37237,imartinez@example.org,CUST_1116,United States,KYC_7116,Verified,Politically Exposed Person,Unknown,0.39,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1403,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy"
CUST_1117,ACC_5117,Dr. Jeffrey Johnson,Savings,UAE,Mumbai,2021-08-03,2065350.4,Expired,MEDIUM,(498)667-1362x6537,sandovalgeorge@example.com,CUST_1117,United Arab Emirates,KYC_7117,Expired,Offshore Entity Link,Unknown,0.32,83.0,2.0,334232.94999999995,167116.47499999998,0.0,0.0,0.0,1.0,0.0,83.0,HIGH,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1219,65.0,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy"
CUST_1118,ACC_5118,Alexandra Garcia,NRI,Singapore,Kolkata,23/04/2026,4685710.12,Expired,MEDIUM,721-422-4262x523,esmith@example.net,CUST_1118,Singapore,KYC_7118,Under Review,No Risk Flag,Cash Deposits,0.18,34.5,2.0,183078.91,91539.455,0.0,1.0,1.0,4.0,2.0,52.5,MEDIUM,45.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",-1,ANOMALY,-0.0067,45.0,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | ML anomaly model detected unusual customer behavior"
CUST_1119,ACC_5119,Christine Gonzalez,NRI,United Kingdom,Bengaluru,2020-07-07,1611684.0,Verified,MEDIUM,001-593-257-7086x91606,hbaldwin@example.org,CUST_1119,United Kingdom,KYC_7119,Expired,Politically Exposed Person,Cash Deposits,0.84,96.0,2.0,621446.0599999999,310723.03,1.0,0.0,0.0,2.0,0.0,100.0,HIGH,83.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0501,83.0,83.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure
CUST_1120,ACC_5120,John Hartman,Salary,UAE,Kolkata,2019-12-17,1686981.69,Verified,MEDIUM,891.996.5769x91323,josephflynn@example.org,CUST_1120,United Arab Emirates,KYC_7120,Under Review,High Cash Activity,Salary,0.1,42.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,50.5,MEDIUM,25.0,LOW,Customer has AML/KYC risk flag: High Cash Activity | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.0703,25.0,25.0,LOW,Customer has AML/KYC risk flag: High Cash Activity | CRM notes contain suspicious customer behavior signals
CUST_1121,ACC_5121,Brett Smith PhD,Salary,India,Chennai,31/07/2025,2700775.33,Verified,HIGH,582.216.6663x975,robert27@example.com,CUST_1121,India,KYC_7121,Under Review,Politically Exposed Person,Investment,0.09,42.25,1.0,43810.26,43810.26,0.0,0.0,0.0,3.0,0.0,42.25,MEDIUM,20.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person,1,NORMAL,0.0853,20.0,20.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person
CUST_1122,ACC_5122,Nicholas Calderon,Savings,United Kingdom,Pune,12/11/2020,2910202.85,Incomplete,HIGH,665-867-8264,williamsjeremiah@example.net,CUST_1122,United Kingdom,KYC_7122,Expired,Politically Exposed Person,Salary,0.3,62.5,1.0,82102.27,82102.27,0.0,1.0,1.0,1.0,1.0,75.5,HIGH,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.1244,60.0,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1123,ACC_5123,Rita White,Corporate,Singapore,Mumbai,10/11/2023,2119068.9,Pending,HIGH,9609469439,andrewtaylor@example.com,CUST_1123,Singapore,KYC_7123,Missing,Sanctions Watchlist Match,Salary,0.16,59.0,1.0,131014.66,131014.66,0.0,0.0,0.0,2.0,0.0,59.0,MEDIUM,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match,1,NORMAL,0.1351,35.0,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match
CUST_1124,ACC_5124,Jeffrey Russell,Corporate,United Kingdom,Chennai,2025-09-11,888662.82,Pending,MEDIUM,(453)942-2621x00055,christopher29@example.net,CUST_1124,United Kingdom,KYC_7124,Expired,Incomplete KYC,Salary,0.12,58.0,2.0,193493.28,96746.64,1.0,2.0,2.0,2.0,0.0,84.0,HIGH,53.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.0003,53.0,53.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals
CUST_1125,ACC_5125,Joshua Vargas,NRI,Germany,Patna,04/12/2024,511595.65,Pending,LOW,390.527.6541,katherinejordan@example.com,CUST_1125,Germany,KYC_7125,Missing,Politically Exposed Person,Salary,0.34,63.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,71.5,MEDIUM,40.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.113,40.0,40.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals
CUST_1126,ACC_5126,David Hernandez,Current,United States,Patna,2023-10-07,618065.83,Verified,LOW,466.982.7874,ricardo38@example.net,CUST_1126,United States,KYC_7126,Expired,Offshore Entity Link,Inheritance,0.72,73.0,3.0,366137.33,122045.77666666669,1.0,1.0,1.0,3.0,3.0,100.0,HIGH,78.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,-1,ANOMALY,-0.0174,78.0,93.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | ML anomaly model detected unusual customer behavior
CUST_1127,ACC_5127,David Gentry,Salary,United Kingdom,Mumbai,2025-03-17,642502.9,Pending,HIGH,+1-597-879-9854x699,fmitchell@example.net,CUST_1127,United Kingdom,KYC_7127,Expired,Offshore Entity Link,Inheritance,0.74,73.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,91.5,HIGH,65.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,1,NORMAL,0.0814,65.0,65.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer
CUST_1128,ACC_5128,Lydia Vincent,Savings,United States,Patna,10-04-2020,2670169.75,Pending,HIGH,4268414052,vpotter@example.net,CUST_1128,United States,KYC_7128,Missing,Sanctions Watchlist Match,Investment,0.54,68.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,78.5,HIGH,45.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Serious audit events found for this customer,1,NORMAL,0.1062,45.0,45.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Serious audit events found for this customer
CUST_1129,ACC_5129,Michael Page,NRI,Germany,Chennai,06/02/2020,565134.43,Verified,HIGH,001-339-295-4971x88372,robertmorgan@example.net,CUST_1129,Germany,KYC_7129,Expired,Incomplete KYC,Business Income,0.84,76.0,1.0,396398.02,396398.02,1.0,2.0,2.0,3.0,1.0,100.0,HIGH,73.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,-1,ANOMALY,-0.0334,73.0,88.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | ML anomaly model detected unusual customer behavior
CUST_1130,ACC_5130,Sean Nunez,Corporate,Germany,Kolkata,10/08/2019,927225.85,Pending,MEDIUM,773-462-8041x44837,gregorytaylor@example.com,CUST_1130,Germany,KYC_7130,Verified,Incomplete KYC,Unknown,0.36,59.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,64.0,MEDIUM,40.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer,1,NORMAL,0.1054,40.0,40.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer
CUST_1131,ACC_5131,David Molina,Salary,Germany,Mumbai,21/04/2024,338485.19,Verified,LOW,001-704-890-3140x65061,wbauer@example.com,CUST_1131,Germany,KYC_7131,Verified,Sanctions Watchlist Match,Unknown,0.18,54.5,1.0,78822.83,78822.83,0.0,1.0,1.0,2.0,1.0,67.5,MEDIUM,45.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,1,NORMAL,0.1129,45.0,45.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer
CUST_1132,ACC_5132,Stephanie White,Salary,United States,Bengaluru,2019-10-07,458535.58,Pending,MEDIUM,960.805.9623x4851,washingtonsamuel@example.com,CUST_1132,United States,KYC_7132,Under Review,Politically Exposed Person,Cash Deposits,0.65,76.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,81.25,HIGH,40.0,MEDIUM,Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer,1,NORMAL,0.1302,40.0,40.0,MEDIUM,Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer
CUST_1133,ACC_5133,Nathan Sanchez,NRI,United States,Mumbai,12-23-2022,4870111.88,Pending,HIGH,850-595-9590x201,kyle10@example.com,CUST_1133,United States,KYC_7133,Missing,Offshore Entity Link,Inheritance,0.25,61.25,2.0,512186.5500000001,256093.275,1.0,2.0,1.0,2.0,2.0,89.25,HIGH,68.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0224,68.0,68.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure
CUST_1134,ACC_5134,Justin Underwood,NRI,United Kingdom,Unknown,2024-01-01,2644911.23,Pending,LOW,293-344-1367x324,andersonmichael@example.com,CUST_1134,United Kingdom,KYC_7134,Missing,Unusual Beneficiary Pattern,Salary,0.6,70.0,1.0,182477.18,182477.18,0.0,0.0,0.0,3.0,0.0,70.0,MEDIUM,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern,1,NORMAL,0.1254,35.0,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern
CUST_1135,ACC_5135,Jonathan Roberts,Savings,Germany,Pune,04-26-2024,975751.59,Expired,HIGH,391-509-3755x736,beckythompson@example.net,CUST_1135,Germany,KYC_7135,Missing,Incomplete KYC,Business Income,0.76,74.0,2.0,788134.45,394067.225,1.0,0.0,0.0,1.0,0.0,84.0,HIGH,83.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure",1,NORMAL,0.0986,83.0,83.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer AML score is high | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure"
CUST_1136,ACC_5136,James Harris,Savings,India,Delhi,01/12/2025,3103460.92,Incomplete,MEDIUM,878.660.5789x115,cruzchristine@example.net,CUST_1136,India,KYC_7136,Expired,High Cash Activity,Cash Deposits,0.49,87.25,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,100.0,HIGH,85.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",-1,ANOMALY,-0.0589,85.0,100.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | ML anomaly model detected unusual customer behavior"
